"","id","Sp_no","Species.name","LAT","LA2","LA3","LONG","LO2","LO3","LATDEC","LONGDET","latdec_fudged","londec_fudged","ALT","SGRIDS","PRCODE","STATE","VGR","LOCALITY","HABITAT","SUBSTRATE","HOSTgenus","HOSTsp","HOSTcname","DAY","MONTH","YEAR","date.comments","oldID","BATCH","PHOTO","SPECIMEN","Checked","Initial","date.checked","Basis...specimen","Basis...photo","PhotoID","Submitted.as","date.entered","DENTRY","SS","SH","SL","COMMENTS","COLL.NO","DET","HERB.NO","LITauth","LITbibl","AHC","recorded_by","Doubtful.record","Book.or.REF","REF.Number"
"18496",77182,794,794,42,41,0,146,42,0,42.683323,146.7,0,0,"","LLG","1","TAS",NA,"Mt. Field, Falls Loop","","","","","",8,8,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"10326",68914,1672,1672,43,12,0,146,52,0,43.199986,146.866676,0,0,"","LLG","1","TAS",NA,"Kermandie Falls","","","","","",29,5,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"27677",86490,525,525,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",26,5,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"23079",81858,654,654,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",23,8,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"7550",67022,1729,1729,42,4,0,146,9,0,42.06666,146.150001,0,0,"","LLG","1","TAS",NA,"Lake St Clair NP, Echo Point to Cynthia Bay","","","","","",24,3,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"49805",109192,194,194,42,52,0,147,9,0,42.866653,147.150008,0,0,"","LLG","1","TAS",NA,"Myrtle Forest","","","","","",18,2,1999,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"26644",87639,499,499,42,52,0,147,9,0,42.866653,147.150008,0,0,"","LLG","1","TAS",NA,"Myrtle Forest","","","","","",15,4,1999,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"59424",119025,18,18,41,6,0,147,37,0,41.099988,147.616667,0,0,"","LLG","1","TAS",NA,"Forester Road, Scottsdale","","","","","",31,5,2005,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"53406",112729,99,99,43,22,0,146,53,0,43.366653,146.883332,0,0,"","LLG","1","TAS",NA,"Duckhole Lake","","","","","",6,6,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"26221",84989,540,540,41,31,0,146,4,0,41.516657,146.066671,0,0,"","LLG","1","TAS",NA,"Lacey's property","","","","","",27,4,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"51868",111212,128,128,43,6,0,146,41,0,43.099987,146.683338,0,0,"","LLG","1","TAS",NA,"Warra SST","","","","","",3,2,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"26691",85413,537,537,43,22,0,146,53,0,43.366653,146.883332,0,0,"","LLG","1","TAS",NA,"Duckhole Lake","","","","","",18,5,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"42765",101982,310,310,42,58,0,147,19,0,42.966659,147.316671,0,0,"","LLG","1","TAS",NA,"Firthside","","","","","",23,3,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"28106",86885,510,510,43,23,0,147,1,0,43.383325,147.016671,0,0,"","LLG","1","TAS",NA,"Dalco Creek","","","","","",15,3,2009,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"5254",46172,66,66,43,12,0,146,52,0,-43.2,146.8666667,0,0,"120-280","LLM","2","TAS",NA,"Kermandie Falls","Wet sclerophyll","","","","",25,3,2004,"","",16,"","",2,"","",NA,NA,NA,NA,"12/7/10","GE","S","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"51978",111329,128,128,42,30,0,146,27,0,42.499994,146.450009,0,0,"","LLG","1","TAS",NA,"The Pagoda Hut, Florentine Valley","","","","","",29,4,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"22185",80920,697,697,43,23,0,147,19,0,43.38332,147.316671,0,0,"","LLG","1","TAS",NA,"Mavista Falls","","","","","",28,3,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"9625",68213,1686,1686,43,12,0,146,52,0,43.199986,146.866676,0,0,"","LLG","1","TAS",NA,"Kermandie Falls","","","","","",16,3,1999,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"18720",77414,771,771,43,22,0,146,53,0,43.366653,146.883332,0,0,"","LLG","1","TAS",NA,"Duckhole Lake","","","","","",25,4,2007,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"3579",18865,326,326,43,22,0,146,53,0,-43.36666667,146.8833333,NA,NA,"120","LLM","2","TAS",NA,"Duckhole Lake Track","Wet sclerophyll","","","","",15,5,2003,"","",13,"","",1,"","",NA,NA,NA,NA,"27/1/04","CFR","S","",NA,"",NA,NA,"",NA,NA,4,279,NA,NA,NA
"16646",75266,1036,1036,42,41,0,146,42,0,42.683323,146.7,0,0,"","LLG","1","TAS",NA,"Mt. Field, Falls Loop","","","","","",26,6,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"23937",82724,635,635,42,52,0,147,9,0,42.866653,147.150008,0,0,"","LLG","1","TAS",NA,"Myrtle Forest","","","","","",1,7,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"37150",96261,405,405,41,18,0,147,30,0,41.299988,147.500009,0,0,"","LLG","1","TAS",NA,"Mt. Scott","","","","","",1,6,2005,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"12930",71415,1584,1584,42,54,0,147,15,0,42.899987,147.250003,0,0,"","LLG","1","TAS",NA,"Myrtle Gully","","","","","",14,9,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"56672",116234,66,66,42,54,0,147,15,0,42.899987,147.250003,0,0,"","LLG","1","TAS",NA,"Myrtle Gully","","","","","",9,7,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"42995",102217,309,309,42,42,0,147,51,0,42.699987,147.849999,0,0,"","LLG","1","TAS",NA,"Wielangta","","","","","",5,5,2005,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"30563",89462,482,482,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",24,5,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"13654",72206,1518,1518,42,41,0,146,42,0,42.683323,146.7,0,0,"","LLG","1","TAS",NA,"Mt. Field, Falls Loop","","","","","",24,7,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"36230",95312,412,412,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",26,2,2011,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"9170",67758,1699,1699,43,4,0,147,8,0,43.06666,147.133337,0,0,"","LLG","1","TAS",NA,"Pelverata Falls","","","","","",19,6,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"6429",46756,54,54,42,55,0,147,15,0,-42.91666667,147.25,0,0,"400-720","LLM","2","TAS",NA,"Mt. Wellington, S.E. Tracks","Wet sclerophyll","","","","",24,7,2004,"","",16,"","",2,"","",NA,NA,NA,NA,"12/7/10","GE","S","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"19566",78306,762,762,43,12,0,146,52,0,43.199986,146.866676,0,0,"","LLG","1","TAS",NA,"Kermandie Falls","","","","","",9,10,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"33366",92321,447,447,41,6,0,147,37,0,41.099988,147.616667,0,0,"","LLG","1","TAS",NA,"Forester Road, Scottsdale","","","","","",31,5,2005,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"7818",66284,1751,1751,42,41,0,146,30,0,42.683327,146.500002,0,0,"","LLG","1","TAS",NA,"Growling Swallet","","","","","",21,12,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"2263",12419,66,66,43,15,0,146,55,0,-43.25,146.9166667,NA,NA,"","LLU","","TAS",NA,"Geeveston: Johns and Rutherford Roads","","","","","",17,6,1999,"","",3,"N","N",1,"","",NA,NA,NA,NA,"11/12/02","GE","S","",NA,"with D. Ratkowsky & S. McMullan-Fisher",NA,NA,"",NA,NA,2,279,NA,NA,NA
"3061",13854,37,37,42,55,0,147,15,0,-42.91666667,147.25,NA,NA,"","LLU","","TAS",NA,"Mount Wellington: Pipeline Track","wet sclerophyll","","","","",18,7,2000,"","",4,"N","N",1,"","",NA,NA,NA,NA,"20/2/03","GE","S","",NA,"with D. Ratkowsky",NA,NA,"",NA,NA,2,279,NA,NA,NA
"12133",70589,1626,1626,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",7,12,1999,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"45590",104756,272,272,43,22,0,146,53,0,43.366653,146.883332,0,0,"","LLG","1","TAS",NA,"Duckhole Lake","","","","","",20,7,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"53221",112571,101,101,42,50,0,146,16,0,42.833326,146.266673,0,0,"","LLG","1","TAS",NA,"Wedge Forest Reserve","","","","","",7,3,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"57067",116660,65,65,42,57,0,147,12,0,42.949992,147.200005,0,0,"","LLG","1","TAS",NA,"North West Bay River","","","","","",24,6,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"4501",19361,232,232,43,0,0,147,0,0,-43,147,NA,NA,"40","LLM","2","TAS",NA,"Judbury Conservation Area","Wet sclerophyll","","","","",25,7,2002,"","",13,"","",1,"","",NA,NA,NA,NA,"27/1/04","CFR","S","",NA,"",NA,NA,"",NA,NA,4,279,NA,NA,NA
"10557",69145,1669,1669,42,41,0,146,30,0,42.683327,146.500002,0,0,"","LLG","1","TAS",NA,"Growling Swallet","","","","","",13,5,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"40646",99787,326,326,42,0,0,146,40,0,42.999993,146.666676,0,0,"","LLG","1","TAS",NA,"Reuben Falls","","","","","",17,6,2000,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"53873",113239,94,94,43,25,0,146,52,0,43.416655,146.866671,0,0,"","LLG","1","TAS",NA,"Hastings Caves SR","","","","","",3,10,1998,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"4219",19079,256,256,42,41,0,146,30,0,-42.68333333,146.5,NA,NA,"540","LLM","2","TAS",NA,"Growling Swallet","Wet sclerophyll","","","","",10,7,2001,"","",13,"","",1,"","",NA,NA,NA,NA,"27/1/04","CFR","S","",NA,"",NA,NA,"",NA,NA,4,279,NA,NA,NA
"13368",71917,1577,1577,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",11,5,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"16098",74794,1165,1165,42,41,0,146,42,0,42.683323,146.7,0,0,"","LLG","1","TAS",NA,"Mt. Field, Falls Loop","","","","","",28,11,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"51635",110972,141,141,42,41,0,146,42,0,42.683323,146.7,0,0,"","LLG","1","TAS",NA,"Mt. Field, Falls Loop","","","","","",31,5,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"26496",85266,537,537,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",2,8,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"20074",78821,753,753,43,9,0,146,47,0,43.14999,146.783339,0,0,"","LLG","1","TAS",NA,"Arve Rd Keogh's Walk","","","","","",14,5,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"59903",120066,6,6,43,6,0,146,45,0,43.09999,146.750004,0,0,"","LLG","1","TAS",NA,"Arve Rd Zig-zag Track","","","","","",28,11,2000,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"32313",91252,452,452,42,41,0,146,42,0,42.683323,146.7,0,0,"","LLG","1","TAS",NA,"Mt. Field, Falls Loop","","","","","",26,6,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"21350",80030,717,717,41,21,0,146,55,0,41.349991,146.916674,0,0,"","LLG","1","TAS",NA,"Notley Gorge","","","","","",13,9,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"39606",98651,341,341,42,57,0,147,12,0,42.949992,147.200005,0,0,"","LLG","1","TAS",NA,"North West Bay River","","","","","",14,6,2005,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"38559",97633,354,354,43,4,0,146,54,0,43.066658,146.900004,0,0,"","LLG","1","TAS",NA,"Bermuda Road","","","","","",24,6,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"16813",75498,1010,1010,42,41,0,146,30,0,42.683327,146.500002,0,0,"","LLG","1","TAS",NA,"Growling Swallet","","","","","",13,5,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"34619",93668,438,438,43,6,0,147,47,0,43.099986,147.783341,0,0,"","LLG","1","TAS",NA,"Clarks Cliffs","","","","","",4,5,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"57431",116996,58,58,42,57,0,147,12,0,42.949992,147.200005,0,0,"","LLG","1","TAS",NA,"North West Bay River","","","","","",9,3,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"48374",108833,198,198,42,52,0,147,9,0,42.866653,147.150008,0,0,"","LLG","1","TAS",NA,"Myrtle Forest","","","","","",3,1,2006,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"59724",119374,11,11,42,46,0,146,36,0,42.766661,146.60001,0,0,"","LLG","1","TAS",NA,"Maydena (Old Toilet Block)","","","","","",11,7,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"60151",119798,7,7,43,6,0,146,45,0,43.09999,146.750004,0,0,"","LLG","1","TAS",NA,"Arve Rd Zig-zag Track","","","","","",13,1,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"20345",79062,736,736,42,44,0,146,25,0,42.733328,146.416667,0,0,"","LLG","1","TAS",NA,"Timbs Track","","","","","",18,4,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"2034",12155,50,50,42,57,0,146,42,0,-42.95,146.7,NA,NA,"","LLU","","TAS",NA,"Lake Skinner Track","very wet forest","","","","",11,4,1999,"","",2,"N","N",1,"","",NA,NA,NA,NA,"10/12/02","GE","S","",NA,"",NA,NA,"",NA,NA,2,279,NA,NA,NA
"40602",99743,326,326,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",18,7,2000,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"42647",101858,311,311,41,24,0,147,58,0,41.399989,147.966669,0,0,"","LLG","1","TAS",NA,"Evercreech Forest Reserve","","","","","",4,10,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"13463",72012,1577,1577,41,21,0,146,55,0,41.349991,146.916674,0,0,"","LLG","1","TAS",NA,"Notley Gorge","","","","","",23,10,1999,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"27300",86030,531,531,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",24,5,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"23590",82308,639,639,42,42,0,147,51,0,42.699987,147.849999,0,0,"","LLG","1","TAS",NA,"Wielangta","","","","","",3,4,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"24621",83355,569,569,43,9,0,147,56,0,43.14999,147.933333,0,0,"","LLG","1","TAS",NA,"Cape Pillar Track (old start of track)","","","","","",1,6,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"3370",17006,93,93,43,4,0,147,8,0,-43.06666667,147.1333333,NA,NA,"340","LLM","2","TAS",NA,"Pelverata Falls","Wet sclerophyll","","","","",26,8,2003,"","",12,"N","N",1,"","",NA,NA,NA,NA,"18/12/03","GP","S","",NA,"With David Ratkowski",NA,NA,"",NA,NA,NA,279,NA,NA,NA
"13197",71746,1578,1578,43,6,0,146,41,0,43.099987,146.683338,0,0,"","LLG","1","TAS",NA,"Warra SST","","","","","",2,5,2006,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"34562",93601,438,438,42,57,0,147,12,0,42.949992,147.200005,0,0,"","LLG","1","TAS",NA,"North West Bay River","","","","","",31,3,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"3999",18775,128,128,43,7,0,146,54,0,-43.11666667,146.9,NA,NA,"240","LLM","2","TAS",NA,"Donnellys Road, Geeveston","Wet sclerophyll","","","","",29,8,2000,"","",13,"","",1,"","",NA,NA,NA,NA,"27/1/04","CFR","S","",NA,"",NA,NA,"",NA,NA,4,279,NA,NA,NA
"4048",18908,123,123,41,24,0,147,58,0,-41.4,147.9666667,NA,NA,"360","LLM","2","TAS",NA,"Evercreech Roest Reserve","Wet sclerophyll","","","","",16,6,2003,"","",13,"","",1,"","",NA,NA,NA,NA,"27/1/04","CFR","S","",NA,"",NA,NA,"",NA,NA,4,279,NA,NA,NA
"50991",110561,147,147,42,41,0,146,42,0,42.683323,146.7,0,0,"","LLG","1","TAS",NA,"Mt. Field, Falls Loop","","","","","",19,5,2012,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"44561",103673,280,280,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",12,6,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"42619",101830,311,311,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",18,7,2000,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"46702",105962,263,263,41,24,0,147,58,0,41.399989,147.966669,0,0,"","LLG","1","TAS",NA,"Evercreech Forest Reserve","","","","","",16,6,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"55648",115163,70,70,42,41,0,146,42,0,42.683323,146.7,0,0,"","LLG","1","TAS",NA,"Mt. Field, Falls Loop","","","","","",17,4,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"52032",111383,128,128,42,57,0,147,12,0,42.949992,147.200005,0,0,"","LLG","1","TAS",NA,"North West Bay River","","","","","",21,4,2005,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"30312",89199,485,485,42,59,0,147,57,0,42.983326,147.950002,0,0,"","LLG","1","TAS",NA,"Macgregors Peak","","","","","",10,4,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"45249",104482,274,274,42,41,0,146,30,0,42.683327,146.500002,0,0,"","LLG","1","TAS",NA,"Growling Swallet","","","","","",10,7,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"36074",95156,415,415,43,6,0,146,41,0,43.099987,146.683338,0,0,"","LLG","1","TAS",NA,"Warra SST","","","","","",19,6,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"56746",116309,66,66,43,12,0,146,52,0,43.199986,146.866676,0,0,"","LLG","1","TAS",NA,"Kermandie Falls","","","","","",5,4,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"47641",106847,241,241,42,56,0,147,21,0,42.933323,147.350007,0,0,"","LLG","1","TAS",NA,"Truganini Track","","","","","",20,8,2012,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"26025",84840,541,541,42,44,0,146,25,0,42.733328,146.416667,0,0,"","LLG","1","TAS",NA,"Timbs Track","","","","","",8,5,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"49193",109075,198,198,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",20,4,2000,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"24893",83627,569,569,43,12,0,146,52,0,43.199986,146.866676,0,0,"","LLG","1","TAS",NA,"Kermandie Falls","","","","","",3,6,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"1749",11823,75,75,42,55,0,147,15,0,-42.91666667,147.25,NA,NA,"400","LLU","","TAS",NA,"Mount Wellington: Jacksons Bend, O’Gradys Falls, Betts Vale & Woods Tracks","wet gullies, wet sclerophyll","","","","",16,5,2001,"","",6,"N","N",1,"","",NA,NA,NA,NA,"5/12/02","GL","S","",NA,"with D. Ratkowsky",NA,NA,"",NA,NA,2,279,NA,NA,NA
"54063",113438,93,93,42,41,0,146,42,0,42.683323,146.7,0,0,"","LLG","1","TAS",NA,"Mt. Field, Falls Loop","","","","","",28,4,2011,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
